assertion_id,source_name,source_url,source_record_url,retrieved_at,source_page,source_slot,year,month,day,date_iso,date_precision,date_qualifier,place,region,country,country_code,county,crop,size_text,classification,thumbnail_url,notes,index_kinds,index_urls,index_labels,index_occurrence_count,record_url_aliases,detail_http_status,detail_sha256,detail_cache_path,detail_title,latitude,longitude,has_actual_coordinate_pair,coordinate_method,coordinate_uncertainty,coordinate_uncertainty_km,coordinate_confidence,coordinate_source_url,coordinate_evidence,coordinate_context,orientation_evidence,rights_evidence,image_count,image_urls,map_diagram_urls,expansion_source_id,source_listing_text,alternate_place,canonical_match_status,matched_baseline_assertion_id,rights_scope,parser_version
a_ad87e5643b5874,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,34,5,1987,7,2,1987-07-02,day,,Chilcomb,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_3def23d9ff56b5,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,34,6,1987,7,4,1987-07-04,day,,Alresford,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_a5351694bc5bd9,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,34,7,1987,7,10,1987-07-10,day,,Cheesefoot Head,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_d055521ad5efa6,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,34,8,1987,7,25,1987-07-25,day,,Cheesefoot Head,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_ebf1c95ee8a399,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,34,9,1987,7,29,1987-07-29,day,,Bratton Castle,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_af4ec4e4f4fe55,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,34,10,1987,7,,1987-07,month,,Mareeba,Queensland,Australia,AU,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_79a046a06d5357,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,34,11,1987,8,,1987-08,qualified,early,Luxembourg,Luxembourg,Luxembourg,,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_be954cdf24bec3,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,34,12,1987,8,2,1987-08-02,day,,Westbury,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_77ff6b2f5bec23,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,34,13,1987,8,3,1987-08-03,day,,Westbury,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_7b5a26fd2d80f2,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,34,14,1987,8,4,1987-08-04,day,,Bratton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_f89a05f0ff7672,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,34,15,1987,8,4,1987-08-04,day,,Bratton Castle,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_5b178efc220cb5,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,34,16,1987,8,6,1987-08-06,day,,Bratton Castle,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_94cfd8a0fefecc,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,34,17,1987,8,7,1987-08-07,day,,Upton Scudamore,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_a0ca8d8cf4b0d7,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,34,18,1987,8,7,1987-08-07,day,,Westbury,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_8a5922a6797c36,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,34,19,1987,8,8,1987-08-08,day,,Bratton Castle,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_af1375f90b4b0d,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,34,20,1987,8,8,1987-08-08,day,,Bratton Castle,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_6cd6315996580b,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,1,1987,8,8,1987-08-08,day,,Chilcomb,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_636f09f96933c4,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,2,1987,8,8,1987-08-08,day,,Norton Bavant,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_beab07ae702f84,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,3,1987,8,12,1987-08-12,day,,Westbury,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_d0efa43fc0745f,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,4,1987,8,15,1987-08-15,day,,Bratton Castle,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_8548b528b6a317,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,5,1987,8,15,1987-08-15,day,,Chilcomb,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_860f7151e63d9d,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,6,1987,8,20,1987-08-20,day,,Little Cheverell,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_44ca13ac57c119,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,7,1987,8,21,1987-08-21,day,,Little Cheverell,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_c83b2f54fa3ae2,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,8,1987,8,21,1987-08-21,day,,Winterbourne Stoke,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_28576a0e8ac0fb,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,9,1987,8,22,1987-08-22,day,,Bratton Castle,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_2a9c13c845b094,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,10,1987,8,22,1987-08-22,day,,Westbury,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_f0f2b3064fd7aa,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,11,1987,8,29,1987-08-29,day,,Chilcomb,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_0bf185c92b6e5e,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,12,1987,8,31,1987-08-31,day,,Beckhampton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_bc57971833355a,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,13,1987,8,31,1987-08-31,day,,Beckhampton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_1056a84ce09013,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,14,1987,8,,1987-08,month,,Beckhampton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_b4124d95237aaa,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,15,1987,9,,1987-09,qualified,early,Amesbury,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_d95f9713b9bc37,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,16,1987,9,5,1987-09-05,day,,Beckhampton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_fe6a8c35f108c0,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,17,1987,9,5,1987-09-05,day,,Blackland,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_837fcf1fc15870,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,18,1987,9,8,1987-09-08,day,,Beckhampton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_b6b21adfa92d3d,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,19,1987,10,5,1987-10-05,day,,Schoolscraft,,Canada,CA,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_aef0d3e436f505,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,35,20,1987,10,,1987-10,month,,Castlebellingham,Louth,Ireland,IE,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_ab1fb68ece7d2b,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,1,1987,12,,1987-12,month,,Cherhill,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_456cf3b9c316a2,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,2,1987,,,1987,year,,Avebury Trusloe,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_2baa7534451a01,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,3,1987,,,1987,year,,Beckhampton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_cbb797a2f6f69e,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,4,1987,,,1987,year,,Bishops Cannings,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_82e3fa0d0dbbb3,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,5,1987,,,1987,year,,Chester,Cheshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_781e2e3b5c6d24,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,6,1987,,,1987,year,,Colloway Clump,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_37b83b6ed45e63,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,7,1987,,,1987,year,,Dahlgren,Illinois,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_d2d2d130538eb9,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,8,1987,,,1987,year,,Hilmarton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_7f7807c9d3e82d,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,9,1987,,,1987,year,,Punjab,Punjab,India,,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_010254be41778f,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,10,1987,,,1987,year,,Volborg,Montana,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_d2c23af49c21ae,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,11,1987,,,1987,year,,,Dorset,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_7ac152d7f5e5e6,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,12,1987,,,1987,year,,,,Ukraine,UA,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_6bd1f204109bad,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,13,1988,5,27,1988-05-27,day,,Avebury Trusloe,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_557e8486ed6b12,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,14,1988,5,,1988-05,month,,Woodland St. Mary,Berkshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_50841c874a3e5c,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,15,1988,6,4,1988-06-04,day,,Cheesefoot Head,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_797063d4889877,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,16,1988,6,7,1988-06-07,day,,Birmingham,West Midlands,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_ad0ebd273c4d28,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,17,1988,6,7,1988-06-07,day,,Corhampton,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_de2a3dcbef4517,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,18,1988,6,11,1988-06-11,day,,Chilcomb,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_12c1aa5b3777ab,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,19,1988,6,11,1988-06-11,day,,Longwood Estate,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_87afea84bbca20,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,36,20,1988,6,14,1988-06-14,day,,Upton Scudamore,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_e8475d2a75bb9d,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,1,1988,6,16,1988-06-16,day,,Yatesbury,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_9e2ae535325a67,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,2,1988,6,17,1988-06-17,day,,Avebury,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_8bb41043f4a525,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,3,1988,6,21,1988-06-21,day,,Oadby,Leicestershire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_2c5d1a71c5ffe0,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,4,1988,6,22,1988-06-22,day,,Longstock,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_4356f90f2a674c,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,5,1988,6,25,1988-06-25,day,,Cheesefoot Head,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_2ef810446e2083,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,6,1988,6,26,1988-06-26,day,,Beckhampton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_82323efb700662,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,7,1988,6,29,1988-06-29,day,,Beckhampton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_7bddf70670cccd,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,8,1988,6,30,1988-06-30,day,,Bratton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_d1104af3bfa438,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,9,1988,6,30,1988-06-30,day,,Bratton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_2110d560500d0a,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,10,1988,6,,1988-06,qualified,late,Marple,Cheshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_89b76e646d53d3,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,11,1988,6,,1988-06,month,,Roebourne,Western Australia,Japan,JP,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_46819b1d20004d,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,12,1988,7,6,1988-07-06,day,,Westbury,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_e375dea3ddec1d,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,13,1988,7,7,1988-07-07,day,,Beckhampton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_f869cc7cc1aaf5,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,14,1988,7,8,1988-07-08,day,,Upton Scudamore,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_226d34047d5315,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,15,1988,7,12,1988-07-12,day,,Beckhampton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_ccbd8821e561dd,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,16,1988,7,12,1988-07-12,day,,Beckhampton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_1f2d4ffbb89810,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,17,1988,7,15,1988-07-15,day,,Heytesbury,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_493623cdae28a1,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,18,1988,7,15,1988-07-15,day,,Silbury Hill,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_824ddfb1ed7dad,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,19,1988,7,20,1988-07-20,day,,Calstone Wellington,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_037511cc83577b,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,37,20,1988,7,26,1988-07-26,day,,Beckhampton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_c7ece66ac92b64,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,1,1988,7,26,1988-07-26,day,,Silbury Hill,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_63d17bf08a7018,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,2,1988,7,30,1988-07-30,day,,Beckhampton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_447dc6518f33fc,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,3,1988,7,30,1988-07-30,day,,Devizes,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_d0b7140755635e,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,4,1988,7,30,1988-07-30,day,,Silbury Hill,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_eea50d81cf0250,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,5,1988,7,31,1988-07-31,day,,Beckhampton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_bdb6cfe3dc5d0c,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,6,1988,7,31,1988-07-31,day,,Westbury,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_f8cb5f2e30c4dc,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,7,1988,7,,1988-07,month,,Colloway Clump,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_71c2a4cdcbff16,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,8,1988,7,,1988-07,month,,Maidenmarsh,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_5f397c071039df,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,9,1988,7,,1988-07,month,,Norton Bavant,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_9eaf50116719cf,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,10,1988,7,,1988-07,month,,Red Rice,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_59d81a08358f9f,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,11,1988,7,,1988-07,month,,,Norfolk,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_3e5c4e311b8f69,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,12,1988,8,2,1988-08-02,day,,Beckhampton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_6b4caffd8cf32b,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,13,1988,8,7,1988-08-07,day,,Hungerford,Berkshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_8346c4b40b4528,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,14,1988,8,7,1988-08-07,day,,Hungerford,Berkshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_ebd5fd75624705,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,15,1988,8,,1988-08,month,,Little Eaton,Derbyshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_d238ddc0df9390,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,16,1988,9,2,1988-09-02,day,,Ebensburg,Ohio,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_20a57f637ac704,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,17,1988,9,10,1988-09-10,day,,addition Charity Down,Hampshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_33e5f663a7c6e1,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,18,1988,9,11,1988-09-11,day,,Fornham All Saints,Suffolk,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_3cbccdee5ddcb2,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,19,1988,9,27,1988-09-27,day,,Spalding,Saskatchewan,Canada,CA,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_6014cc932e9996,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,38,20,1988,,,1988,year,,Boxford,Berkshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_a04bede2395083,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,39,1,1988,,,1988,year,,Colloway Clump,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_0449d002a10c31,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,39,2,1988,,,1988,year,,Compton Bassett,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_f9f5702bfdbe8f,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,39,3,1988,,,1988,year,,Dahlgren,Illinois,United States,US,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_66b94d47deaddc,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,39,4,1988,,,1988,year,,East Kennett,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_c986b51bee8422,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,39,5,1988,,,1988,year,,Hilmarton,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_1818d10b710337,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,39,6,1988,,,1988,year,,Kettering,Northamptonshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a_0ba5f657123758,Crop Circle Center PDF catalog,https://www.cropcirclecenter.com/,,2026-07-20,39,7,1988,,,1988,year,,Marshland,Wiltshire,England,GB,,,,unreviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
